HIP,Radeg,Dedeg,Hpmag
72567,222.5654949,23.91176533,5.9949
72571,222.5727782,-27.96021967,4.5608
72573,222.581781,82.51248696,5.7644
72582,222.6241758,37.27181503,5.6364
72603,222.6719319,-15.99709211,5.2416
72607,222.6766478,74.15547618,2.2044
72622,222.7199052,-16.04161027,2.7892
72629,222.7504737,-0.25750714,6.3214
72631,222.7542509,-2.29884967,5.0912
72659,222.8470177,19.10063351,4.6801
72664,222.8607279,59.29365261,5.6326
72670,222.8753034,-77.17594559,6.4371
72683,222.9096799,-43.57529421,4.2816
72702,222.963808,-18.35532184,6.4361
72772,223.1388678,-30.57715277,6.4223
72773,223.1469588,-63.8098174,6.0565
72800,223.2128703,-37.80311638,4.9662
72833,223.3064029,-73.19015468,5.7427
72846,223.3473425,15.70511071,6.4899
72848,223.3501659,19.15227145,6.1435
72929,223.5839007,-24.64213512,5.4228
72934,223.5954418,-11.89833042,5.9484
72959,223.6580026,-33.30056085,5.9878
72965,223.6774615,-65.99106558,6.0642
72983,223.7252138,-69.86092493,6.3646
73036,223.8946147,-60.11389144,5.3418
73049,223.9362275,-33.85578006,5.3402
73068,223.9942905,32.3000708,6.1616
73087,224.0551585,14.4462658,5.899
73095,224.071771,-52.80956725,5.4346
73100,224.0955848,49.6289993,5.7475
73107,224.1286203,-32.63670983,6.2117
73111,224.1336655,-47.87914312,5.63
73116,224.1490729,-39.41597188,6.3857
73118,224.159787,-62.36440747,6.3798
73129,224.1833429,-62.78098768,4.9999
73133,224.192113,-11.40972785,5.6073
73165,224.2960701,-4.34608679,4.5517
73166,224.2986676,16.3881396,5.8814
73171,224.3071674,-29.15760676,6.288
73184,224.3639652,-21.41128124,5.877
73193,224.3884013,-0.16754772,5.6799
73199,224.3963299,65.93238127,4.5808
73223,224.471489,-76.66261616,5.5086
73241,224.5367253,-48.86219253,6.481
73273,224.6331415,-43.13386704,2.5982
73279,224.6524404,-39.90697973,6.3291
73284,224.6636922,-27.65729338,5.728
73309,224.7208021,-4.98899536,6.196
73310,224.7235165,-11.14386395,6.035
73334,224.7904116,-42.10414165,3.0671
73341,224.8080793,-37.88118288,6.4385
73350,224.8463111,4.56777329,5.9915
73354,224.8633414,-43.15981201,6.2262
73369,224.9040459,39.26523166,5.7211
73394,224.9823841,-75.0326198,6.1909
73415,225.0472421,-77.16052504,6.0882
73454,225.1613561,47.27740372,6.3252
73464,225.2178318,22.04557361,6.4537
73473,225.2432815,-8.51893463,4.9297
73493,225.3044747,-38.05831467,6.0376
73497,225.3325416,-2.75487184,5.6057
73507,225.3629553,60.20442424,5.9561
73536,225.4538144,-0.14025856,5.7896
73540,225.4612688,-83.22777555,5.8098
73555,225.486638,40.39063698,3.6469
73559,225.4920891,-34.35881688,6.2766
73566,225.5265788,-28.06052831,5.8857
73568,225.5271341,25.00825647,4.9265
73571,225.5357785,-7.57529217,6.4354
73620,225.7252917,2.09127158,4.5583
73624,225.7470433,-32.64324618,5.4085
73634,225.7753483,35.20577305,5.6865
73695,225.9486739,47.65401362,4.8775
73706,225.9905542,65.91973605,6.2399
73714,226.0177583,-25.28185595,3.3093
73745,226.1119047,26.94765983,4.6769
73764,226.1787568,-40.86124207,6.1573
73771,226.1956806,-83.03826839,5.8126
73776,226.2002052,-64.03137304,5.3234
73807,226.2796068,-47.0511939,3.8552
73826,226.3297851,-41.0672339,5.2944
73841,226.3578814,48.15090058,5.5915
73881,226.5100704,-48.88336811,6.4374
73901,226.5581262,-36.26458501,6.3747
73909,226.569455,54.55628698,5.4069
73927,226.6129112,-22.03170355,6.2977
73937,226.6383874,-30.91841275,5.9501
73941,226.6466309,36.4559643,6.4661
73945,226.6567432,-16.25676144,5.3069
73953,226.7045765,-16.48432078,6.4613
73966,226.733225,-52.02974979,6.3647
73996,226.8247794,24.86959288,5.0253
74000,226.8347607,18.44194628,6.0654
74006,226.8580548,-49.08863547,5.9351
74026,226.9180164,5.49808887,6.3184
74047,226.9864581,-65.2754383,6.3103
74066,227.0506105,-40.58385631,5.7187
74083,227.0814211,50.05500607,6.4933
74087,227.0990849,26.30118269,5.8297
74096,227.1481871,25.10863671,5.9781
74100,227.1633906,-42.86787026,5.7981
74117,227.2109565,-45.27979457,4.0022
74121,227.223079,13.23506138,6.3027
74181,227.3563975,-63.64288118,6.2734
74184,227.3746641,-67.0841272,5.893
74224,227.5305969,-38.79246039,6.14
74239,227.5777161,-26.33260096,5.9183
74272,227.6849835,67.78106654,6.2363
74273,227.6873725,-61.42229267,6.4221
74296,227.7866424,-84.78782179,5.8758
74305,227.8166011,-55.34601466,5.6155
74376,227.9839926,-48.7377036,3.8523
74380,227.9906779,-48.74357934,5.7492
74386,228.0178014,18.97600379,5.8746
74392,228.0554675,-19.7916312,4.5179
74395,228.0716799,-52.09907475,3.5711
74418,228.1301053,-48.21889235,6.4961
74421,228.1416965,-72.7705609,6.031
74449,228.2066868,-44.50035973,4.7615
74470,228.2542826,-61.7437638,6.3661
74479,228.2819934,-36.09136961,6.0701
74490,228.3226088,-24.00827351,6.4674
74493,228.3300765,-19.64745379,6.1142
74505,228.3826615,22.98315579,6.3332
74514,228.3982799,38.26481617,6.3532
74539,228.4721741,-26.19355912,6.0066
74552,228.496633,-61.34292635,6.3551
74561,228.5250612,31.78791811,6.0991
74571,228.5428828,42.17144861,6.1986
74582,228.5798666,-70.07945542,5.5275
74596,228.6216883,29.16422589,5.3074
74600,228.6406971,-17.76853348,6.1811
74604,228.6555251,-31.51912585,5.0022
74605,228.6583477,67.34767592,5.27
74623,228.7108885,-5.50257169,6.4119
74649,228.7973607,4.93935219,5.485
74666,228.8754325,33.31510247,3.6268
74689,228.9547493,0.37210726,5.6835
74696,228.9735897,-48.07364072,6.0222
74707,229.0167986,-41.49114311,5.2833
74716,229.0436151,-43.48497776,6.0091
74732,229.0959695,-22.39942102,5.6675
74750,229.1528939,-60.9039865,5.7053
74778,229.2370766,-60.95724456,5.0377
74785,229.2519659,-9.38286665,2.5739
74793,229.2745065,71.82387838,5.1671
74824,229.3790009,-58.80087875,4.1042
74837,229.4120329,-63.61048689,5.0175
74857,229.4576873,-30.14866236,4.5203
74875,229.5391102,-41.06113318,6.3477
74896,229.6021403,20.57281048,5.8469
74901,229.6088875,-0.4612372,6.0006
74911,229.6335362,-47.87519134,4.2229
74929,229.6721155,-31.20933162,6.348
74941,229.7047785,-60.49632329,5.4043
74946,229.72787,-68.6794674,2.8816
74950,229.7349567,-40.78816872,5.5591
74975,229.8274162,1.76665619,5.1605
75000,229.8753087,32.51488753,6.3913
75003,229.882406,-37.09680747,6.3456
75043,230.0214214,51.9584876,5.6924
75049,230.0359915,29.61631116,5.6716
75091,230.1689984,-67.48150143,6.25
75093,230.1735268,44.43462719,6.2299
75097,230.1822884,71.83397304,3.0449
75110,230.2236741,-18.15851215,6.3189
75118,230.2556685,-15.54838517,6.2288
75119,230.25842,0.71558994,5.5133
75127,230.2818356,-5.82482667,5.7036
75141,230.3430694,-40.64745903,3.1417
75151,230.3754401,-38.21863957,6.4571
75164,230.397144,-40.74941655,6.2315
75177,230.4518186,-36.26116746,3.6909
75178,230.452538,32.93366078,5.3698
75181,230.456556,-48.31695925,5.7821
75206,230.5349757,-47.9274698,5.1025
75230,230.5968291,12.56753159,6.2927
75256,230.6551921,62.04716928,5.9894
75257,230.6557086,39.58149624,5.6751
75260,230.6601451,63.34166353,5.8765
75264,230.6703626,-44.68956931,3.3138
75304,230.789014,-36.85843632,4.4867
75308,230.794173,-60.65710852,5.7571
75312,230.8009435,30.28824155,5.1117
75323,230.8444074,-59.3206982,4.537
75342,230.931942,-1.02231513,6.1824
75352,230.9677563,-12.36941299,5.8828
75369,231.021368,45.27102541,6.2286
75379,231.0497102,-10.32189566,5.0175
75411,231.1230669,37.37696085,4.3826
75439,231.1876181,-39.71013143,5.3386
75458,231.2324337,58.96602361,3.4638
75501,231.3343851,-38.73358788,4.6107
75530,231.4475212,15.42805431,5.2515
75535,231.4720959,19.48072418,6.3856
75565,231.5605346,-68.30918951,6.0545
75572,231.5727701,34.33584952,5.5968
75587,231.6340519,54.02032762,6.4711
75647,231.825603,-36.76750155,5.4055
75665,231.8879214,-64.5314571,5.8161
75674,231.9119569,25.10165738,6.0981
75695,231.9577159,29.10549183,3.7373
75696,231.9643463,60.67022443,6.0371
75730,232.0641589,-16.71640346,5.7577
75742,232.1133867,-51.59792224,6.2638
75761,232.1595272,1.84216262,5.2203
75770,232.185043,47.20150206,6.1809
75788,232.2367915,55.19484916,6.4696
75822,232.3380416,62.09955104,6.4694
75828,232.3511512,-46.73269087,5.3563
75915,232.5887772,-41.91896361,6.2367
75939,232.6510319,-20.72848223,6.2608
75944,232.668282,-16.60945832,5.9762
75959,232.7049735,-71.65408351,6.3571
75973,232.732295,40.83306812,5.1479
75974,232.7329769,64.20850516,5.9046
76008,232.8543924,77.34933886,5.1099
76013,232.8784193,-73.38954669,5.3535
76033,232.9310459,-20.16484585,6.3476
76041,232.9458017,40.8993684,5.0265
76063,233.0176018,-38.62237158,6.2913
76069,233.0403201,16.05615261,6.2188
76106,233.1529711,-19.67036349,5.558
76126,233.2301157,-16.85280736,5.4646
76127,233.232483,31.35915509,4.112
76133,233.2414495,-1.1862994,5.6725
76143,233.289728,-24.4903406,6.3415
76207,233.5072394,-40.06634856,5.8668
76219,233.5438327,-10.06395955,4.7722
76234,233.5869728,-39.34911915,6.3649
76243,233.6105516,-9.18334935,5.1222
76259,233.6554553,-28.04690763,5.275
76267,233.6716228,26.71491051,2.221
76276,233.7007918,10.53885915,3.8677
76297,233.7852519,-41.16669506,2.7
76307,233.8120838,39.01004629,5.2276
76311,233.8175709,53.9221385,6.1335
76333,233.8814141,-14.78955362,4.0672
76337,233.8886559,17.65558764,6.2654
76366,233.9549436,38.37394685,6.4589
76371,233.9719374,-44.95833678,4.4911
76372,233.9724473,11.26568469,6.2041
76376,233.9878242,54.63056765,5.7961
76395,234.0474049,-33.09274633,6.2357
76397,234.0505687,-44.39668913,5.5741
76423,234.1174555,15.10140114,6.1503
76424,234.1216484,16.11909812,6.0163
76425,234.123133,10.0104551,5.4216
76440,234.1799453,-66.31690466,4.2736
76470,234.2560778,-28.1350712,3.7471
76503,234.3687752,-26.27980795,6.1975
76509,234.3835107,54.50878291,6.0138
76519,234.413372,69.28321735,5.7958
76532,234.4502446,-23.14151507,5.9604
76534,234.4564626,40.35328826,5.4091
76552,234.5138432,-42.5674851,4.4791
76567,234.5658323,-28.20660957,6.48
76568,234.5672656,46.79799529,5.8402
76569,234.5676753,-21.01615288,5.9877
76573,234.5693167,24.521908,6.4541
76594,234.6425012,50.42335205,5.9913
76600,234.6641014,-29.77768933,3.5999
76608,234.6757014,-39.12774667,6.1159
76617,234.7035691,34.67507877,6.2916
76618,234.7062691,-52.37261979,5.4408
76628,234.7271139,-19.30170894,5.5154
76664,234.8275752,-77.91768733,6.3598
76666,234.8391226,-23.15017099,6.3489
76669,234.8445164,36.63582807,4.6131
76705,234.9415619,-34.41189273,4.8251
76716,234.9861912,-59.9078148,6.0568
76733,235.043151,12.05295358,6.3774
76736,235.0484431,-70.22774895,6.4671
76739,235.0648365,-31.21369398,6.4903
76742,235.0704393,-23.81805848,5.1247
76750,235.0889955,-73.44663469,5.638
76809,235.2427499,-47.7359871,6.3217
76810,235.2461973,16.0246291,6.1563
76829,235.2979822,-44.66055913,4.7367
76852,235.387885,19.67050563,4.5337
76866,235.4474653,12.8475385,5.3402
76877,235.4779315,-76.08186438,5.9429
76878,235.4781589,18.46389904,5.864
76880,235.4867435,-19.67857555,4.8503
76935,235.6551306,-49.4894985,6.1749
76939,235.6598011,-37.42489657,5.3993
76945,235.6709884,-34.71033317,4.6915
76952,235.6859923,26.29551427,3.8233
76957,235.7117631,52.36083019,5.4741
76996,235.8170872,-84.46550807,5.6126
77007,235.8535893,-15.04299823,6.4661
77048,235.9971684,32.51582837,5.7385
77052,236.0076913,2.51552506,5.9983
77055,236.0144333,77.79449896,4.3064
77060,236.0184181,-15.67267915,5.4768
77070,236.066649,6.42551977,2.7971
77086,236.094534,-41.8190181,5.9404
77111,236.1756244,17.26421039,6.1538
77138,236.2483913,-50.78540715,6.4624
77163,236.3477828,5.44732272,5.5865
77186,236.4145884,0.89104962,6.498
77227,236.5235411,-1.80411559,5.3852
77233,236.5467283,15.42192603,3.6836
77257,236.6114415,7.35323971,4.5434
77272,236.6453435,55.47460235,6.0789
77277,236.6664776,62.59969472,5.2198
77286,236.6842948,-34.6823888,5.5758
77287,236.689297,-6.12035865,6.4102
77336,236.8223008,14.11527166,5.7478
77358,236.8725361,-37.91579245,6.1479
77370,236.9079732,55.37661509,5.9277
77390,236.9712286,-65.44218911,5.6132
77412,237.0554652,13.78933451,6.135
77442,237.1434012,28.15677697,6.0232
77450,237.1850359,18.14177919,4.1929
77454,237.2100624,-52.43822749,6.1911
77464,237.2367276,-3.81852826,5.5728
77512,237.3987417,26.06854937,4.7388
77516,237.4052732,-3.43014121,3.5411
77541,237.4896698,-48.91238199,5.8776
77562,237.5296278,-53.20967544,5.7644
77574,237.5678373,-45.40163225,6.1883
77578,237.5730389,2.19662505,5.3813
77622,237.7037134,4.47757979,3.7548
77634,237.7397578,-33.62710497,3.9547
77635,237.7448072,-25.75123475,4.6206
77645,237.7783663,-55.05552545,5.7827
77655,237.8080725,35.65822666,4.959
77660,237.8151975,-3.09042971,5.1392
77661,237.8164298,20.97787542,4.8612
77678,237.8813171,-47.06071923,6.1616
77689,237.910036,-14.1335674,6.3682
77738,238.0690906,55.82658157,5.9715
77760,238.1674768,42.44998794,4.7198
77782,238.2339554,17.4031698,6.4572
77801,238.3007814,13.19799043,6.2062
77811,238.3335864,-20.16699522,5.0287
77817,238.3455707,-62.60654872,6.3484
77835,238.3952395,16.07498809,6.3045
77840,238.4030357,-25.32708011,4.5757
77853,238.456154,-16.72962213,4.2934
77858,238.4746803,-24.53309564,5.3785
77859,238.4828003,-23.978036,5.394
77900,238.6254906,-27.33857449,6.1313
77902,238.6444328,20.31086364,5.5572
77907,238.6578212,43.13840627,5.4196
77909,238.6647418,-25.24367933,5.8522
77910,238.6678081,8.58033869,6.331
77927,238.719325,-60.7436413,6.179
77939,238.7515438,-19.3828807,5.9524
77952,238.7867005,-63.42974982,2.9075
77982,238.8733887,-68.60298629,5.2746
77984,238.8754277,-26.26592077,5.6744
77985,238.877146,-31.08370448,6.3569
77986,238.8775436,42.56615214,5.7009
77990,238.8850887,-60.1774743,5.8655
77995,238.9160731,18.62077123,6.2364
78012,238.9481881,37.94676331,5.5175
78017,238.9569073,58.9117095,6.3081
78045,239.0248228,-60.48230532,5.7928
78046,239.0284823,-39.8643212,6.0857
78058,239.0583208,-31.78589245,6.3955
78059,239.0600239,-14.39921445,6.4277
78072,239.1124764,15.66473324,3.9456
78078,239.1388785,-14.82935289,6.1824
78104,239.2211947,-29.21401208,3.8095
78105,239.2228405,-33.96602269,5.143
78106,239.2254351,-33.96415723,5.6104
78117,239.2664529,-48.16191957,6.3957
78132,239.3110196,14.41426793,5.6969
78142,239.3388856,-36.18531338,5.951
78153,239.3744765,39.69496419,6.4694
78159,239.3970911,26.87802608,4.2992
78168,239.4186229,-20.98302545,5.8531
78180,239.4483039,54.74950365,5.0295
78207,239.5474008,-14.27931751,4.9345
78236,239.6283583,-37.50382485,6.4772
78246,239.6453095,-24.8314297,5.403
78265,239.7130027,-26.11404273,2.8274
78276,239.7403973,36.64370615,5.7279
78279,239.7423336,-65.03757002,5.7305
78286,239.7682349,49.88117829,6.1169
78323,239.8762329,-41.74439601,5.1542
78355,239.9756203,-54.02089116,6.102
78360,239.9797441,-78.02709898,6.4877
78384,240.0305853,-38.39664104,3.3398
78400,240.0832426,-16.53238016,5.572
78401,240.0833822,-22.62162036,2.2617
78436,240.1985064,-8.41132451,5.5551
78442,240.213162,4.42718044,5.9687
78445,240.2237431,-40.43556071,6.2231
78459,240.2616625,33.30538802,5.5246
78469,240.2771083,-54.5777989,6.1938
78481,240.3097742,17.81802555,5.2662
78486,240.3314514,-31.88913422,6.4785
78493,240.3607944,29.85107826,4.9684
78527,240.4737656,58.56443741,4.119
78540,240.5186927,-51.12073325,6.3894
78542,240.5231527,52.91600589,6.0523
78554,240.5737046,22.80439548,4.8505
78574,240.6634671,47.24019859,5.7835
78575,240.664163,-29.13577662,6.2238
78592,240.6993795,46.03685373,4.6967
78603,240.7188797,-62.5415248,6.2498
78632,240.7890286,59.41081186,6.2837
78639,240.8035844,-49.22972085,4.8061
78649,240.8306618,36.63181976,5.9168
78650,240.8361122,-25.86514892,5.1173
78655,240.8508441,-38.6024717,4.8481
78661,240.880817,76.79388934,5.7545
78662,240.8842529,-57.77487384,4.6904
78665,240.8932689,-32.00046731,6.1078
78685,240.9404718,4.98679218,6.2385
78699,240.977941,-24.72632693,6.3673
78726,241.0743285,-33.21363525,6.1795
78731,241.088852,-53.71033329,6.4762
78747,241.1537964,-37.8626685,6.0015
78820,241.3593134,-19.80539435,2.594
78821,241.3607268,-19.80184145,4.9235
78840,241.4080584,8.09624555,6.313
78849,241.4355249,-6.29114302,6.4466
78868,241.4828414,-72.40107191,5.8674
78877,241.5266006,-23.60624412,5.8832
78893,241.5822167,67.80998158,5.4396
78914,241.622598,-45.17327451,4.7948
78918,241.6481518,-36.80221368,4.1581
78933,241.7018022,-20.66913466,3.9307
78955,241.7646952,-14.07132052,6.4485
78970,241.8173954,-36.75554005,5.794
78985,241.8424407,21.82271867,6.3105
78989,241.8503546,-56.19095691,6.2752
78990,241.8512509,-20.868654,4.4647
79005,241.9018356,-12.74534314,5.7545
79007,241.9064627,9.89175992,5.6981
79031,241.9662293,-24.46229087,6.3133
79043,242.0189437,17.04699349,5.1628
79045,242.0207072,17.05445291,6.4171
79050,242.0313376,-26.32666492,5.42
79072,242.1170127,8.53432498,5.708
79086,242.1522097,8.61324831,6.3675
79098,242.1821965,-23.68535296,5.8739
79101,242.1924975,44.93481797,4.2233
79102,242.1943429,17.20571226,6.142
79119,242.2430349,36.49010977,4.8948
79120,242.2454196,3.45444514,6.0567
79125,242.26215,57.9378017,6.3497
79137,242.2960969,6.38050977,6.0998
79153,242.3273476,-57.93417302,5.5752
79173,242.3823218,-32.64893883,6.3305
79195,242.4605513,-3.46673064,5.512
79199,242.4691967,-33.54569553,5.48
79280,242.7063685,75.87753089,5.4497
79302,242.7588628,-29.41600604,5.2578
79320,242.8240312,-41.11949806,5.9362
79332,242.869735,16.66567858,6.1029
79349,242.9085382,23.49482995,5.7148
79350,242.9149829,33.3427295,6.4576
79357,242.9483532,42.37450875,6.0169
79358,242.9502542,36.4251626,5.7748
79374,242.9989184,-19.46064685,4.0076
79375,243.0000064,-10.06418349,4.9706
79387,243.0303725,-8.54757962,5.4731
79399,243.0668951,-28.4172058,5.6746
79404,243.0758823,-27.92631563,4.5279
79414,243.1057395,67.14427943,6.3765
79463,243.2358369,-4.22076076,6.3047
79488,243.3142007,5.02109886,5.5998
79490,243.3207241,-53.67116384,6.0404
79497,243.3449994,-55.54084556,5.8685
79509,243.3697268,-54.6304129,5.1145
79530,243.4396003,-24.42204586,6.4135
79540,243.4621188,-11.83772219,5.3868
79581,243.5565885,5.90189731,6.4652
79593,243.5865263,-3.69397565,2.8283
79596,243.593213,-33.01104245,6.0772
79599,243.6203898,-21.1075631,6.4232
79601,243.6394418,73.39480797,6.0477
79605,243.6637555,-18.53534323,6.482
79607,243.6710025,33.85882238,5.3567
79622,243.7226511,-25.47692223,6.0756
79653,243.8139476,-47.37190972,5.099
79661,243.8499175,-42.89940992,6.3062
79664,243.8594425,-63.68564893,4.0248
79666,243.869489,18.80829267,5.8831
79672,243.9047225,-8.36823642,5.6265
79686,243.9472707,27.42217672,6.2963
79689,243.9575468,-57.91222847,5.6687
79692,243.9645467,-14.84911877,6.1274
79754,244.1802913,-53.81110769,5.4919
79757,244.1865484,29.15030205,5.8156
79781,244.2303288,-3.95336477,6.2553
79790,244.2538985,-50.06811212,5.1062
79797,244.2728417,-67.94107953,6.0024
79804,244.3139109,59.75496121,5.3705
79812,244.3373966,-53.08626417,6.3777
79822,244.3770876,75.75470388,5.0409
79881,244.5746704,-28.61377604,4.8029
79882,244.5801705,-4.69260821,3.3887
79938,244.7518034,-14.87282248,6.1027
79945,244.7821309,-20.21803457,6.4513
79953,244.7968024,49.03807815,6.0766
79963,244.8235024,-42.67394028,5.4732
79980,244.8861767,-30.90676854,5.629
79992,244.9351997,46.31327099,3.8472
80000,244.9606986,-50.15537919,4.176
80008,244.9801703,39.70859049,5.5709
80021,245.0178776,21.13273669,6.2013
80047,245.0868128,-78.69565595,4.6689
80054,245.1051281,-55.13967137,5.9235
80057,245.1119318,-78.6674205,5.409
80066,245.1359484,-39.43023517,6.0947
80079,245.1590977,-24.16928481,4.6441
80112,245.2971774,-25.59275251,2.9227
80161,245.4530893,69.10941709,5.4329
80170,245.480182,19.15302179,3.8125
80179,245.5184998,1.02892215,4.9017
80181,245.5245422,30.89173432,5.0166
80197,245.5892562,33.79914476,5.2814
80208,245.6166926,-49.57229128,5.3137
80212,245.6211414,-43.91202373,6.0633
80214,245.6217598,33.70335694,5.5231
80227,245.6621254,-2.07985224,6.2678
80247,245.7353489,32.33303002,6.4459
80309,245.946624,61.69637883,5.843
80324,245.9863525,-33.19932951,6.464
